id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,scheduled_service,gps_code,iata_code,local_code
6199,SOOG,medium_airport,Saint-Georges-de-l'Oyapock Airport,3.897599936,-51.80410004,46,SA,GF,GF-CY,Saint-Georges-de-l'Oyapock Airport,no,SOOG,OYP,
31803,SOOM,small_airport,Saint-Laurent-du-Maroni Airport,5.48306,-54.034401,16,SA,GF,GF-SL,Saint-Laurent-du-Maroni,yes,SOOM,LDX,
32203,SOOR,small_airport,Régina Airport,4.314720154,-52.13169861,82,SA,GF,GF-CY,Régina,no,SOOR,REI,
32692,SOOS,small_airport,Saül Airport,3.61361,-53.204201,656,SA,GF,GF-SL,Saül,yes,SOOS,XAU,
314636,SOR,small_airport,Al Thaurah Airport,34.3905,40.1524,1278,AS,SY,SY-DY,Al Thaurah,no,,SOR,
39615,SPAO,small_airport,San Juan Aposento Airport,-15.35389996,-75.167099,23,SA,PE,PE-ICA,San Juan Aposento,no,SPAO,APE,
30636,SPAR,small_airport,Alerta Airport,-11.68299961,-69.33300018,797,SA,PE,PE-MDD,Fortaleza,no,SPAR,ALD,
6201,SPAS,small_airport,Alferez FAP Alfredo Vladimir Sara Bauer Airport,-2.796129942,-76.46659851,728,SA,PE,PE-LOR,Andoas,no,SPAS,AOP,
6202,SPAY,medium_airport,Teniente General Gerardo Pérez Pinedo Airport,-10.7291,-73.766502,751,SA,PE,PE-UCA,Atalaya,no,SPAY,AYX,
31883,SPBB,small_airport,Moyobamba Airport,-6.01888895,-76.98832703,2749,SA,PE,PE-SAM,Moyobamba,no,SPBB,MBP,
30772,SPBL,small_airport,Huallaga Airport,-7.060560226,-76.5821991,980,SA,PE,PE-SAM,Bellavista,no,SPBL,BLP,
6204,SPBR,medium_airport,Iberia Airport,-11.41160011,-69.48870087,750,SA,PE,PE-MDD,Iberia,no,SPBR,IBP,
6205,SPCL,medium_airport,Cap FAP David Abenzur Rengifo International Airport,-8.377940178,-74.57430267,513,SA,PE,PE-UCA,Pucallpa,yes,SPCL,PCL,
6206,SPDR,small_airport,Trompeteros Airport,-3.806010008,-75.03929901,427,SA,PE,PE-LOR,Corrientes,no,SPDR,TDP,
6208,SPEO,medium_airport,FAP Lieutenant Jaime Andres de Montreuil Morales Airport,-9.149609566,-78.52380371,69,SA,PE,PE-ANC,Chimbote,yes,SPEO,CHM,
32438,SPGM,small_airport,Tingo Maria Airport,-9.133000374,-75.94999695,2010,SA,PE,PE-HUC,Tingo Maria,no,SPGM,TGI,
6213,SPHI,medium_airport,Capitan FAP Jose A Quinones Gonzales International Airport,-6.787479877,-79.82810211,97,SA,PE,PE-LAM,Chiclayo,yes,SPHI,CIX,
6214,SPHO,medium_airport,Coronel FAP Alfredo Mendivil Duarte Airport,-13.15480042,-74.20439911,8917,SA,PE,PE-AYA,Ayacucho,yes,SPHO,AYP,
6215,SPHY,small_airport,Andahuaylas Airport,-13.70639992,-73.35040283,11300,SA,PE,PE-APU,Andahuaylas,yes,SPHY,ANS,
6216,SPHZ,medium_airport,Comandante FAP German Arias Graziani Airport,-9.347439766,-77.5983963,9097,SA,PE,PE-ANC,Anta,no,SPHZ,ATA,
32540,SPIL,small_airport,Quincemil Air Base,-13.23330021,-70.75330353,2047,SA,PE,PE-CUS,Quince Mil,no,SPIL,UMI,
6217,SPIM,large_airport,Jorge Chávez International Airport,-12.0219,-77.114305,113,SA,PE,PE-LIM,Lima,yes,SPJC,LIM,
32357,SPIZ,small_airport,Uchiza Airport,-8.467000008,-76.34999847,1965,SA,PE,PE-HUC,Uchiza,no,SPIZ,UCZ,
6218,SPJA,medium_airport,Juan Simons Vela Airport,-6.067860126,-77.16000366,2707,SA,PE,PE-SAM,Rioja,no,SPJA,RIJ,
6219,SPJE,medium_airport,Shumba Airport,-5.59248,-78.774002,2477,SA,PE,PE-CAJ,Jaén,yes,SPJE,JAE,
6220,SPJI,medium_airport,Juanjui Airport,-7.169099808,-76.72859955,1148,SA,PE,PE-SAM,Juanjuí,no,SPJI,JJI,
6221,SPJJ,medium_airport,Francisco Carle Airport,-11.78310013,-75.4733963,11034,SA,PE,PE-JUN,Jauja,yes,SPJJ,JAU,
6222,SPJL,medium_airport,Inca Manco Capac International Airport,-15.46710014,-70.15820313,12552,SA,PE,PE-PUN,Juliaca,yes,SPJL,JUL,
32302,SPJN,small_airport,San Juan de Marcona Airport,-15.35249996,-75.1371994,144,SA,PE,PE-ICA,San Juan de Marcona,no,SPJN,SJA,
6223,SPJR,medium_airport,Mayor General FAP Armando Revoredo Iglesias Airport,-7.139180183,-78.48940277,8781,SA,PE,PE-CAJ,Cajamarca,yes,SPJR,CJA,
32359,SPLN,small_airport,San Nicolas Airport,-6.392310143,-77.50119781,5082,SA,PE,PE-AMA,Rodriguez de Mendoza,no,SPLN,RIM,
6224,SPLO,medium_airport,Ilo Airport,-17.69499969,-71.34400177,72,SA,PE,PE-MOQ,Ilo,no,SPLO,ILQ,
6226,SPME,medium_airport,Captain Pedro Canga Rodriguez International Airport,-3.55253005,-80.38140106,115,SA,PE,PE-TUM,Tumbes,yes,SPME,TBP,
6227,SPMF,small_airport,Mayor PNP Nancy Flores Paucar Airport,-11.3254,-74.535598,2247,SA,PE,PE-JUN,Mazamari,no,SPMF,MZA,
39634,SPMR,small_airport,Santa Maria Airport,-11.98333359,-77,769,SA,PE,PE-LIM,Santa María,no,SPMR,SMG,
6228,SPMS,medium_airport,Moises Benzaquen Rengifo Airport,-5.893770218,-76.11820221,587,SA,PE,PE-LOR,Yurimaguas,yes,SPMS,YMS,
6229,SPNC,medium_airport,Alferez Fap David Figueroa Fernandini Airport,-9.878809929,-76.20480347,6070,SA,PE,PE-HUC,Huánuco,yes,SPNC,HUU,
39603,SPOA,small_airport,Saposoa Airport,-6.960030079,-76.7684021,982,SA,PE,PE-SAM,Plaza Saposoa,no,SPOA,SQU,
6231,SPPY,medium_airport,Chachapoyas Airport,-6.201809883,-77.85610199,8333,SA,PE,PE-AMA,Chachapoyas,no,SPPY,CHH,
6232,SPQT,medium_airport,Coronel FAP Francisco Secada Vignetta International Airport,-3.784739971,-73.30879974,306,SA,PE,PE-LOR,Iquitos,yes,SPQT,IQT,
6233,SPQU,medium_airport,Rodríguez Ballón International Airport,-16.34110069,-71.58309937,8405,SA,PE,PE-ARE,Arequipa,yes,SPQU,AQP,
6235,SPRU,medium_airport,Capitan FAP Carlos Martinez De Pinillos International Airport,-8.081410408,-79.1088028,106,SA,PE,PE-LAL,Trujillo,yes,SPRU,TRU,
6236,SPSO,medium_airport,Capitán FAP Renán Elías Olivera International Airport,-13.74489975,-76.22029877,39,SA,PE,PE-ICA,Pisco,no,SPSO,PIO,
6237,SPST,medium_airport,Cadete FAP Guillermo Del Castillo Paredes Airport,-6.508739948,-76.37319946,869,SA,PE,PE-SAM,Tarapoto,yes,SPST,TPP,
39655,SPSY,small_airport,Shiringayoc Airport,-11.898,-69.0625,856,SA,PE,PE-MDD,Shiringayoc,no,SPSY,SYC,
6238,SPTN,medium_airport,Coronel FAP Carlos Ciriani Santa Rosa International Airport,-18.05330086,-70.27580261,1538,SA,PE,PE-TAC,Tacna,yes,SPTN,TCQ,
6239,SPTU,medium_airport,Padre Aldamiz International Airport,-12.61359978,-69.22859955,659,SA,PE,PE-MDD,Puerto Maldonado,yes,SPTU,PEM,
6240,SPUR,medium_airport,Capitán FAP Guillermo Concha Iberico International Airport,-5.205749989,-80.61640167,120,SA,PE,PE-PIU,Piura,yes,SPUR,PIU,
6241,SPYL,medium_airport,Captain Victor Montes Arias International Airport,-4.576640129,-81.25409698,282,SA,PE,PE-PIU,Talara,yes,SPYL,TYL,
6242,SPZA,medium_airport,Maria Reiche Neuman Airport,-14.85400009,-74.96150208,1860,SA,PE,PE-ICA,Nazca,yes,SPZA,NZC,
6243,SPZO,large_airport,Alejandro Velasco Astete International Airport,-13.53569984,-71.938797,10860,SA,PE,PE-CUS,Cusco,yes,SPZO,CUZ,
316767,SQD,medium_airport,Shangrao Sanqingshan Airport,28.3797,117.9643,340,AS,CN,CN-36,Shangrao,yes,ZSSR,SQD,
316774,SQJ,medium_airport,Sanming Shaxian Airport,26.4263,117.8336,830,AS,CN,CN-35,Sanming,yes,ZSSM,SQJ,
302210,SQT,small_airport,China Strait Airstrip,-10.56277778,150.6906944,10,OC,PG,PG-MBA,Samarai Island,no,AYCS,SQT,CHS
30606,SR-AAJ,small_airport,Cayana Airstrip,3.898681,-55.577907,360,SA,SR,SR-SI,Awaradam,no,SMCA,AAJ,
31732,SR-KCB,small_airport,Tepoe Airstrip,3.150000095,-55.71699905,596,SA,SR,SR-SI,Kasikasima,no,SMTP,KCB,
314713,SRF,closed,Hamilton Field,38.06,-122.51,2,NA,US,US-CA,San Rafael,no,,SRF,
314712,SRL,small_airport,Palo Verde Airport,27.0927,-112.0985,127,NA,MX,MX-BCS,Mulegé,yes,,SRL,CIB
314728,SRM,small_airport,Sandringham Airport,-24.0568,139.0821,313,OC,AU,AU-QLD,Sandringham Station,no,,SRM,
314734,SRU,closed,Santa Cruz Sky Park,37.0503,-122.0315,523,NA,US,US-CA,Scotts Valley,no,,SRU,
24676,SRV,small_airport,Stony River 2 Airport,61.78969955,-156.5890045,230,NA,US,US-AK,Stony River,no,SRV,SRV,SRV
37391,SSAK,small_airport,Carlos Ruhl Airport,-28.65777779,-53.61055756,1542,SA,BR,BR-RS,Cruz Alta,no,SSAK,CZB,RS0048
432,SSAP,small_airport,Captain João Busse Airport,-23.609501,-51.384499,2625,SA,BR,BR-PR,Apucarana,no,SSAP,APU,PR0014
37401,SSBG,small_airport,Aeroclube de Bento Gonçalves Airport,-29.1483326,-51.5363884,2209,SA,BR,BR-RS,Bento Gonçalves,no,SSBG,BGV,RS0091
436,SSBL,small_airport,Blumenau Airport,-26.83060074,-49.09030151,60,SA,BR,BR-SC,Blumenau,no,SSBL,BNU,SSBL
441,SSCK,small_airport,Concórdia Airport,-27.18059921,-52.05270004,2461,SA,BR,BR-SC,Concórdia,no,SSCK,CCI,SSCK
37420,SSCL,small_airport,Cassilândia Airport,-19.14638901,-51.68527985,1568,SA,BR,BR-MS,Cassilândia,no,SSCL,CSS,MS0018
442,SSCN,small_airport,Canela Airport,-29.3701992,-50.83200073,2723,SA,BR,BR-RS,Canela,no,SSCN,QCN,SSCN
443,SSCP,small_airport,Cornélio Procópio Airport,-23.15250015,-50.60250092,1854,SA,BR,BR-PR,Cornélio Procópio,no,SSCP,CKO,SSCP
447,SSDO,small_airport,Dourados Airport,-22.2019,-54.926601,1503,SA,BR,BR-MS,Dourados,yes,SBDO,DOU,MS0008
449,SSER,small_airport,Erechim Airport,-27.66189957,-52.2682991,2498,SA,BR,BR-RS,Erechim,no,SSER,ERM,SSER
451,SSFB,small_airport,Francisco Beltrão Airport,-26.05920029,-53.06349945,2100,SA,BR,BR-PR,Francisco Beltrão,no,SSFB,FBE,SSFB
460,SSGY,small_airport,Guaíra Airport,-24.08110046,-54.19169998,889,SA,BR,BR-PR,Guaíra,no,SSGY,QGA,SSGY
463,SSHZ,small_airport,Walter Bündchen Airport,-27.63829994,-54.33909988,1063,SA,BR,BR-RS,Horizontina,no,SSHZ,HRZ,SSHZ
466,SSIJ,small_airport,João Batista Bos Filho Airport,-28.36870003,-53.84659958,1197,SA,BR,BR-RS,Ijuí,no,SSIJ,IJU,RS0032
29983,SSIQ,small_airport,Itaqui Airport,-29.17309952,-56.5367012,230,SA,BR,BR-RS,Itaqui,no,SSIQ,ITQ,
467,SSJA,small_airport,Santa Terezinha Airport,-27.17140007,-51.55329895,2546,SA,BR,BR-SC,Joaçaba,no,SSJA,JCB,SSJA
471,SSKM,small_airport,Campo Mourão Airport,-24.00919914,-52.35680008,1854,SA,BR,BR-PR,Campo Mourão,no,SSKM,CBW,SSKM
473,SSKS,small_airport,Cachoeira do Sul Airport,-30.00189972,-52.94079971,253,SA,BR,BR-RS,Cachoeira Do Sul,no,SSKS,QDB,SSKS
29813,SSKU,small_airport,Curitibanos Airport,-27.28249931,-50.6114006,3133,SA,BR,BR-SC,Curitibanos,no,SSKU,QCR,
45617,SSKW,small_airport,Cacoal Airport,-11.496,-61.4508,778,SA,BR,BR-RO,Cacoal,yes,SSKW,OAL,
475,SSLN,small_airport,Helmuth Baungarten Airport,-27.15999985,-49.54249954,1095,SA,BR,BR-SC,Lontras,no,SSLN,LOI,SSLN
477,SSLT,small_airport,Alegrete Novo Airport,-29.81270027,-55.89339828,459,SA,BR,BR-RS,Alegrete,no,SSLT,ALQ,SSLT
30158,SSNG,small_airport,Montenegro Airport,-29.71940041,-51.48939896,125,SA,BR,BR-RS,Montenegro,no,SSNG,QGF,
30195,SSNH,small_airport,Novo Hamburgo Airport,-29.69610023,-51.08169937,66,SA,BR,BR-RS,Novo Hamburgo,no,SSNH,QHV,
484,SSOE,small_airport,São Miguel do Oeste Airport,-26.78160095,-53.50350189,2180,SA,BR,BR-SC,São Miguel Do Oeste,no,SSOE,SQX,SSOE
485,SSOG,small_airport,Arapongas Airport,-23.3529,-51.491699,2599,SA,BR,BR-PR,Arapongas,no,SSOG,APX,SSOG
487,SSPB,small_airport,Juvenal Loureiro Cardoso Airport,-26.217184,-52.694463,2697,SA,BR,BR-PR,Pato Branco,yes,SBPO,PTO,PR0018
489,SSPG,small_airport,Paranaguá Airport,-25.5401001,-48.53120041,16,SA,BR,BR-PR,Paranaguá,no,SSPG,PNG,SSPG
490,SSPI,small_airport,Paranavaí Airport,-23.08989906,-52.48849869,1526,SA,BR,BR-PR,Paranavaí,no,SSPI,PVI,SSPI
494,SSPN,small_airport,Paranaíba Airport,-19.65119934,-51.19940186,1446,SA,BR,BR-MS,Paranaíba,no,SSPN,PBB,SSPN
29761,SSQT,small_airport,Castro Airport,-24.80750084,-49.96030045,3314,SA,BR,BR-PR,Castro,no,SSQT,QAC,
30393,SSRU,small_airport,São Lourenço do Sul Airport,-31.38330078,-52.03279877,28,SA,BR,BR-RS,São Lourenço Do Sul,no,SSRU,SQY,
314920,SSS,small_airport,Siassi Airport,-5.5965,147.8106,1250,OC,PG,PG-MPL,Siassi,no,,SSS,SSI
503,SSSB,small_airport,São Borja Airport,-28.6549,-56.034599,246,SA,BR,BR-RS,São Borja,no,SSSB,JBS,SSSB
504,SSSC,small_airport,Santa Cruz do Sul Airport,-29.6840992,-52.41220093,646,SA,BR,BR-RS,Santa Cruz Do Sul,no,SSSC,CSU,SSSC
508,SSTL,small_airport,Plínio Alarcom Airport,-20.75419998,-51.68420029,1050,SA,BR,BR-MS,Três Lagoas,yes,SBTG,TJL,
314921,SSU,closed,Greenbrier Airport,37.775,-80.336,1795,NA,US,US-WV,White Sulphur Springs,no,,SSU,
509,SSUM,small_airport,Umuarama Airport,-23.79870033,-53.31380081,1558,SA,BR,BR-PR,Umuarama,no,SSUM,UMU,SSUM
37682,SSUO,heliport,Unifly Heliport,-23.4086113,-46.33055496,2641,SA,BR,BR-SP,Arujá,no,SSUO,ZFU,
314924,SSV,closed,Siasi Airport,5.558,120.833,170,AS,PH,PH-SLU,Siasi,no,,SSV,
512,SSVI,small_airport,Videira Airport,-26.99970055,-51.14189911,2756,SA,BR,BR-SC,Videira,no,SSVI,VIA,SSVI
30858,SSVP,small_airport,Santa Vitória do Palmar Airport,-33.50222397,-53.3441658,82,SA,BR,BR-RS,Santa Vitória Do Palmar,no,SSVP,CTQ,
309669,SSVR,closed,Volta Redonda Airport,-22.4978,-44.085,1245,SA,BR,BR-RJ,Volta Redonda,no,SSVR,QVR,
37736,SSXX,small_airport,Xanxerê Airport,-26.87555695,-52.3730545,2986,SA,BR,BR-SC,Xanxerê,no,SSXX,AXE,
513,SSYA,small_airport,Avelino Vieira Airport,-24.10390091,-49.78910065,2641,SA,BR,BR-PR,Arapoti,no,SSYA,AAG,PR0020
516,SSZR,small_airport,Santa Rosa Airport,-27.9067,-54.520401,984,SA,BR,BR-RS,Santa Rosa,yes,SSZR,SRA,SSZR
517,SSZW,medium_airport,Ponta Grossa Airport - Comandante Antonio Amilton Beraldo,-25.1847,-50.1441,2588,SA,BR,BR-PR,Ponta Grossa,yes,SBPG,PGZ,PR0012
30655,SUAG,small_airport,Artigas International Airport,-30.40069962,-56.50790024,410,SA,UY,UY-AR,Artigas,no,SUAG,ATI,
41564,SUBU,small_airport,Bella Union Airport,-30.33333397,-57.08333206,70,SA,UY,UY-AR,Bella Union,no,SUBU,BUV,
30868,SUCA,small_airport,Laguna de Los Patos International Airport,-34.45640182,-57.77059937,66,SA,UY,UY-CO,Colonia del Sacramento,no,SUCA,CYR,
6245,SUDU,medium_airport,Santa Bernardina International Airport,-33.35889816,-56.49919891,305,SA,UY,UY-DU,Durazno,no,SUDU,DZO,
6246,SULS,medium_airport,Capitan Corbeta CA Curbelo International Airport,-34.85509872,-55.09429932,95,SA,UY,UY-MA,Punta del Este,no,SULS,PDP,
31920,SUMO,small_airport,Cerro Largo International Airport,-32.33789825,-54.21670151,364,SA,UY,UY-CL,Melo,no,SUMO,MLZ,
6247,SUMU,large_airport,Carrasco International /General C L Berisso Airport,-34.838402,-56.0308,105,SA,UY,UY-CA,Montevideo,yes,SUMU,MVD,
30253,SUPU,small_airport,Tydeo Larre Borges Airport,-32.36330032,-58.06190109,138,SA,UY,UY-PA,Paysandu,no,SUPU,PDU,
32240,SURV,small_airport,Presidente General Don Oscar D. Gestido International Airport,-30.97459984,-55.4762001,712,SA,UY,UY-RV,Rivera,no,SURV,RVY,
6248,SUSO,medium_airport,Nueva Hesperides International Airport,-31.43849945,-57.98529816,187,SA,UY,UY-SA,Salto,no,SUSO,STY,
32423,SUTB,small_airport,Tacuarembo Airport,-31.749001,-55.925801,440,SA,UY,UY-TA,Tacuarembo,no,SUTB,TAW,
32492,SUTR,small_airport,Treinta y Tres Airport,-33.195714,-54.347246,337,SA,UY,UY-TT,Treinta y Tres,no,SUTR,TYT,
32568,SUVO,small_airport,Vichadero Airport,-31.7670002,-54.61700058,488,SA,UY,UY-RV,Vichadero,no,SUVO,VCH,
314972,SUZ,closed,Suria Airport,-9.032,147.45,2600,OC,PG,PG-CPM,Suria,no,,SUZ,SUR
6249,SVAC,medium_airport,Oswaldo Guevara Mujica Airport,9.553375244,-69.23786926,640,SA,VE,VE-P,Acarigua,yes,SVAC,AGV,
6251,SVAN,medium_airport,Anaco Airport,9.430225372,-64.47072601,721,SA,VE,VE-B,Anaco,no,SVAN,AAO,
6252,SVAS,small_airport,Armando Schwarck Airport,6.578050137,-66.81690216,266,SA,VE,VE-F,Guayabal,no,SVAS,LPJ,
6255,SVBC,large_airport,General José Antonio Anzoategui International Airport,10.111111,-64.692222,30,SA,VE,VE-B,Barcelona,yes,SVBC,BLA,
6256,SVBI,medium_airport,Barinas Airport,8.615,-70.21416667,615,SA,VE,VE-E,Barinas,yes,SVBI,BNS,
6259,SVBM,medium_airport,Barquisimeto International Airport,10.04274654,-69.35861969,2042,SA,VE,VE-K,Barquisimeto,yes,SVBM,BRM,
6261,SVBS,medium_airport,Escuela Mariscal Sucre Airport,10.24997807,-67.64942169,1338,SA,VE,VE-D,Maracay,yes,SVBS,MYC,
6262,SVCB,medium_airport,"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar",8.122160912,-63.53695679,197,SA,VE,VE-F,,no,SVCB,CBL,
6263,SVCD,medium_airport,Caicara del Orinoco Airport,7.625510216,-66.16280365,141,SA,VE,VE-F,,no,SVCD,CXA,
6264,SVCE,small_airport,Zaraza Airport,9.350306,-65.280655,204,SA,VE,VE-J,Zaraza,no,SVCE,ZRZ,
6265,SVCG,small_airport,Casigua El Cubo Airport,8.75813961,-72.53630066,99,SA,VE,VE-V,Casigua El Cubo,no,SVCG,CUV,
6267,SVCL,medium_airport,Calabozo Airport,8.924655914,-67.41709137,328,SA,VE,VE-J,Guarico,no,SVCL,CLZ,
6268,SVCN,medium_airport,Canaima Airport,6.231988907,-62.85443115,1450,SA,VE,VE-F,Canaima,yes,SVCN,CAJ,
6269,SVCO,medium_airport,Carora Airport,10.17560291,-70.06521606,1437,SA,VE,VE-K,Carora,no,SVCO,VCR,
6270,SVCP,medium_airport,General Francisco Bermúdez Airport,10.66001415,-63.2616806,33,SA,VE,VE-R,Carúpano,yes,SVCP,CUP,
6271,SVCR,medium_airport,José Leonardo Chirinos Airport,11.4149437,-69.68090057,52,SA,VE,VE-I,Coro,yes,SVCR,CZE,
6273,SVCU,medium_airport,Cumaná (Antonio José de Sucre) Airport,10.45033264,-64.13047028,14,SA,VE,VE-R,,yes,SVCU,CUM,
40119,SVDZ,small_airport,Puerto Paez Airport,6.233333111,-67.43360901,146,SA,VE,VE-C,Puerto Paez,no,SVDZ,PPZ,
6277,SVED,medium_airport,El Dorado Airport,6.733333111,-61.58333206,318,SA,VE,VE-F,Bolivar,no,SVED,EOR,
6281,SVEZ,medium_airport,Elorza Airport,7.083333015,-69.53333282,295,SA,VE,VE-C,,no,SVEZ,EOZ,
6285,SVGD,medium_airport,Guasdalito Airport,7.233333111,-70.80000305,426,SA,VE,VE-C,,no,SVGD,GDO,
6286,SVGI,medium_airport,Guiria Airport,10.57407761,-62.31266785,42,SA,VE,VE-R,,no,SVGI,GUI,
6287,SVGU,medium_airport,Guanare Airport,9.02694416,-69.75514984,606,SA,VE,VE-P,Guanare,no,SVGU,GUQ,
6289,SVHG,small_airport,Higuerote Airport,10.462474,-66.092779,12,SA,VE,VE-M,Higuerote,yes,SVHG,HGE,
31661,SVIC,small_airport,Icabarú Airport,4.336319923,-61.73960114,1574,SA,VE,VE-F,,no,SVIC,ICA,
6291,SVIE,small_airport,Andrés Miguel Salazar Marcano Airport,10.794432,-63.98159,10,SA,VE,VE-O,Isla de Coche,yes,SVIE,ICC,
6292,SVJC,medium_airport,Josefa Camejo International Airport,11.78077507,-70.15149689,75,SA,VE,VE-I,Paraguaná,yes,SVJC,LSP,
31718,SVKA,small_airport,Kavanayen Airport,5.632999897,-61.78300095,3900,SA,VE,VE-F,,no,SVKA,KAV,
6294,SVLF,medium_airport,La Fria Airport,8.239167213,-72.27102661,305,SA,VE,VE-S,,no,SVLF,LFR,
6297,SVMC,medium_airport,La Chinita International Airport,10.55820847,-71.7278595,239,SA,VE,VE-V,Maracaibo,yes,SVMC,MAR,
6298,SVMD,medium_airport,Alberto Carnevalli Airport,8.582078,-71.161041,5007,SA,VE,VE-L,Mérida,yes,SVMD,MRD,
6299,SVMG,medium_airport,Del Caribe Santiago Mariño International Airport,10.91260338,-63.96659851,74,SA,VE,VE-O,Isla Margarita,yes,SVMG,PMV,
6300,SVMI,large_airport,Simón Bolívar International Airport,10.601194,-66.991222,234,SA,VE,VE-X,Caracas,yes,SVMI,CCS,
6302,SVMT,medium_airport,Maturín Airport,9.754529953,-63.1473999,224,SA,VE,VE-N,Maturín,yes,SVMT,MUN,
6308,SVON,small_airport,Oro Negro Airport,10.33069992,-71.32250214,164,SA,VE,VE-V,Cabimas,no,SVON,CBS,
6309,SVPA,medium_airport,Cacique Aramare Airport,5.619989872,-67.60610199,245,SA,VE,VE-Z,Puerto Ayacucho,yes,SVPA,PYH,
6310,SVPC,medium_airport,General Bartolome Salom International Airport,10.48050022,-68.07299805,32,SA,VE,VE-G,,no,SVPC,PBL,
6311,SVPE,small_airport,Pedernales Airport,9.979240417,-62.22859955,25,SA,VE,VE-Y,,no,SVPE,PDZ,
40247,SVPH,small_airport,Perai-Tepuy Airport,4.56666708,-61.48333359,2953,SA,VE,VE-F,Parai-tepuí,no,SVPX,PPH,
6312,SVPM,medium_airport,Paramillo Airport,7.801320076,-72.20290375,3314,SA,VE,VE-S,,no,SVPM,SCI,
6315,SVPR,medium_airport,General Manuel Carlos Piar International Airport,8.28853035,-62.76039886,472,SA,VE,VE-F,Puerto Ordaz-Ciudad Guayana,yes,SVPR,PZO,
6316,SVPT,medium_airport,Palmarito Airport,7.566669941,-70.1832962,347,SA,VE,VE-C,Palmarito,no,SVPT,PTM,
40293,SVRS,small_airport,Los Roques Airport,11.94999981,-66.66999817,17,SA,VE,VE-W,Gran Roque Island,yes,SVRS,LRV,
24677,SVS,small_airport,Stevens Village Airport,66.0172,-149.0545,305,NA,US,US-AK,Stevens Village,no,SVS,SVS,SVS
6321,SVSA,medium_airport,San Antonio Del Tachira Airport,7.840829849,-72.43969727,1312,SA,VE,VE-S,,yes,SVSA,SVZ,
6322,SVSB,small_airport,Santa Bárbara de Barinas Airport,7.803514004,-71.16571808,590,SA,VE,VE-E,Santa Bárbara,no,SVSB,SBB,
6323,SVSE,medium_airport,Santa Elena de Uairen Airport,4.554999828,-61.15000153,2938,SA,VE,VE-F,,no,SVSE,SNV,
6325,SVSO,medium_airport,Mayor Buenaventura Vivas International Airport,7.56538,-72.035103,1083,SA,VE,VE-S,Santo Domingo,yes,SVSO,STD,
6326,SVSP,medium_airport,Sub Teniente Nestor Arias Airport,10.2787,-68.755203,761,SA,VE,VE-U,San Felipe,no,SVSP,SNF,
6327,SVSR,medium_airport,San Fernando De Apure Airport,7.883319855,-67.44400024,154,SA,VE,VE-C,Inglaterra,no,SVSR,SFD,
6328,SVST,medium_airport,San Tomé Airport,8.945146561,-64.1510849,861,SA,VE,VE-B,El Tigre,yes,SVST,SOM,
6329,SVSZ,medium_airport,Santa Bárbara del Zulia Airport,8.974550247,-71.94325256,32,SA,VE,VE-V,,no,SVSZ,STB,
6330,SVTC,medium_airport,Tucupita Airport,9.088994026,-62.09417343,16,SA,VE,VE-Y,Tucupita,no,SVTC,TUV,
6332,SVTM,medium_airport,Tumeremo Airport,7.24938,-61.52893,345,SA,VE,VE-F,,no,SVTM,TMO,
32549,SVUM,small_airport,Uriman Airport,5.333333015,-62.76666641,1148,SA,VE,VE-F,,no,SVUM,URM,
6334,SVVA,medium_airport,Arturo Michelena International Airport,10.14973259,-67.92839813,1411,SA,VE,VE-G,Valencia,yes,SVVA,VLN,
6335,SVVG,medium_airport,Juan Pablo Pérez Alfonso Airport,8.624139,-71.672668,250,SA,VE,VE-L,El Vigía,yes,SVVG,VIG,
6336,SVVL,medium_airport,Dr. Antonio Nicolás Briceño Airport,9.340477943,-70.58406067,2060,SA,VE,VE-T,Valera,yes,SVVL,VLV,
6337,SVVP,medium_airport,Valle de La Pascua Airport,9.222027779,-65.99358368,410,SA,VE,VE-J,,no,SVVP,VDP,
518,SWBC,small_airport,Barcelos Airport,-0.981292,-62.919601,112,SA,BR,BR-AM,Barcelos,yes,SWBC,BAZ,SWBC
311059,SWBE,small_airport,Walfrido Salmito de Almeida Airport,-4.0428,-40.8938,3014,SA,BR,BR-CE,São Benedito,no,SWBE,JSB,
37796,SWBG,small_airport,Pontes e Lacerda Airport,-15.1934,-59.3848,870,SA,BR,BR-MT,Pontes e Lacerda,yes,SWBG,LCB,
521,SWBR,small_airport,Borba Airport,-4.406340122,-59.60240173,293,SA,BR,BR-AM,Borba,no,SWBR,RBB,SWBR
523,SWCA,small_airport,Carauari Airport,-4.871520042,-66.89749908,355,SA,BR,BR-AM,Carauari,no,SWCA,CAF,SWCA
527,SWCQ,small_airport,Costa Marques Airport,-12.42109966,-64.25160217,555,SA,BR,BR-RO,Costa Marques,no,SWCQ,CQS,SWCQ
528,SWDM,small_airport,Diamantino Airport,-14.37689972,-56.40039825,1476,SA,BR,BR-MT,Diamantino,no,SWDM,DMT,SWDM
529,SWDN,small_airport,Dianópolis Airport,-11.59539986,-46.84669876,2001,SA,BR,BR-TO,Dianópolis,no,SWDN,DNO,
307647,SWE,small_airport,Siwea Airport,-6.284639,147.580833,5960,OC,PG,PG-MPL,Siwea,no,AYEW,SWE,SIW
